test_type,pde,hard_rank,split,source_sample_id,historical_sample_index,subset_index,historical_rel_l2_a,historical_rel_l2_u,historical_pde_residual_norm,historical_run_dir,historical_zeta_obs_u,historical_zeta_pde,source_data_path,subset_path
rough,darcy,1,tune,769,9,0,0.6539717316627502,0.07337421923875809,0.7571648359298706,outputs/MAIN1000_100_TEST_rough/darcy/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-222602,2000000000.0,0.03,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/darcy_rough.mat
rough,darcy,2,holdout,74,14,0,0.5997181534767151,0.09038222581148148,0.7658022046089172,outputs/MAIN1000_100_TEST_rough/darcy/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-220141,2000000000.0,0.03,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/darcy_rough.mat
rough,darcy,3,tune,332,12,1,0.5918892025947571,0.07098082453012466,0.6901227831840515,outputs/MAIN1000_100_TEST_rough/darcy/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-221043,2000000000.0,0.03,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/darcy_rough.mat
rough,darcy,4,holdout,747,7,1,0.5851932168006897,0.08622385561466217,0.8083930611610413,outputs/MAIN1000_100_TEST_rough/darcy/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-222520,2000000000.0,0.03,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/darcy_rough.mat
rough,darcy,5,tune,844,4,2,0.5819284915924072,0.07194360345602036,0.7279375791549683,outputs/MAIN1000_100_TEST_rough/darcy/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-222849,2000000000.0,0.03,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/darcy_rough.mat
rough,darcy,6,holdout,44,4,2,0.5810866355895996,0.08127125352621078,0.8192821145057678,outputs/MAIN1000_100_TEST_rough/darcy/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-220059,2000000000.0,0.03,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/darcy_rough.mat
rough,darcy,7,tune,894,14,3,0.5755489468574524,0.06672286242246628,0.8762473464012146,outputs/MAIN1000_100_TEST_rough/darcy/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-223012,2000000000.0,0.03,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/darcy_rough.mat
rough,darcy,8,holdout,231,11,3,0.5754707455635071,0.07982190698385239,0.7380327582359314,outputs/MAIN1000_100_TEST_rough/darcy/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-220715,2000000000.0,0.03,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/darcy_rough.mat
rough,darcy,9,tune,770,10,4,0.5752450227737427,0.05351324751973152,0.7659328579902649,outputs/MAIN1000_100_TEST_rough/darcy/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-222602,2000000000.0,0.03,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/darcy_rough.mat
rough,darcy,10,holdout,347,7,4,0.5747787356376648,0.07889126241207123,0.8156803846359253,outputs/MAIN1000_100_TEST_rough/darcy/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-221125,2000000000.0,0.03,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/darcy_rough.mat
rough,darcy,11,tune,77,17,5,0.5735794901847839,0.06774844229221344,0.8829867839813232,outputs/MAIN1000_100_TEST_rough/darcy/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-220141,2000000000.0,0.03,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/darcy_rough.mat
rough,darcy,12,holdout,809,9,5,0.5666558146476746,0.06809227913618088,0.6516769528388977,outputs/MAIN1000_100_TEST_rough/darcy/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-222726,2000000000.0,0.03,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/darcy_rough.mat
rough,darcy,13,tune,241,1,6,0.5665812492370605,0.0652105063199997,0.6564816832542419,outputs/MAIN1000_100_TEST_rough/darcy/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-220756,2000000000.0,0.03,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/darcy_rough.mat
rough,darcy,14,holdout,226,6,6,0.5615218877792358,0.06863130629062653,0.7968043684959412,outputs/MAIN1000_100_TEST_rough/darcy/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-220715,2000000000.0,0.03,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/darcy_rough.mat
rough,darcy,15,tune,452,12,7,0.5604778528213501,0.07345975935459137,0.9708424210548401,outputs/MAIN1000_100_TEST_rough/darcy/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-221454,2000000000.0,0.03,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/darcy_rough.mat
rough,darcy,16,holdout,970,10,7,0.5604056715965271,0.08213040232658386,0.7187493443489075,outputs/MAIN1000_100_TEST_rough/darcy/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-223259,2000000000.0,0.03,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/darcy_rough.mat
rough,darcy,17,tune,753,13,8,0.5599766969680786,0.07180362194776535,0.801277756690979,outputs/MAIN1000_100_TEST_rough/darcy/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-222520,2000000000.0,0.03,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/darcy_rough.mat
rough,darcy,18,holdout,407,7,8,0.5596832036972046,0.06581991910934448,0.731065571308136,outputs/MAIN1000_100_TEST_rough/darcy/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-221330,2000000000.0,0.03,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/darcy_rough.mat
rough,darcy,19,tune,892,12,9,0.5581989288330078,0.06707634031772614,0.8217178583145142,outputs/MAIN1000_100_TEST_rough/darcy/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-223012,2000000000.0,0.03,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/darcy_rough.mat
rough,darcy,20,holdout,259,19,9,0.5533316731452942,0.08124782145023346,0.7934420704841614,outputs/MAIN1000_100_TEST_rough/darcy/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260829-220756,2000000000.0,0.03,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/darcy_rough.mat
rough,nsnonbounded,1,tune,547,7,0,0.9764536023139954,0.9206929802894592,0.0556451641023159,outputs/MAIN1000_100_TEST_rough/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_epw1/20260829-234609,240000.0,0.3,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/nsnonbounded_rough.mat
rough,nsnonbounded,2,holdout,551,11,0,0.9571910500526428,0.8483738303184509,0.05168177932500839,outputs/MAIN1000_100_TEST_rough/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_epw1/20260829-234609,240000.0,0.3,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/nsnonbounded_rough.mat
rough,nsnonbounded,3,tune,527,7,1,0.9485169649124146,0.786299467086792,0.058809489011764526,outputs/MAIN1000_100_TEST_rough/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_epw1/20260829-234435,240000.0,0.3,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/nsnonbounded_rough.mat
rough,nsnonbounded,4,holdout,667,7,1,0.9445794820785522,0.8946695923805237,0.05671912431716919,outputs/MAIN1000_100_TEST_rough/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_epw1/20260829-235534,240000.0,0.3,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/nsnonbounded_rough.mat
rough,nsnonbounded,5,tune,767,7,2,0.9421865344047546,0.826126754283905,0.05854786932468414,outputs/MAIN1000_100_TEST_rough/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_epw1/20260830-000324,240000.0,0.3,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/nsnonbounded_rough.mat
rough,nsnonbounded,6,holdout,228,8,2,0.9318023324012756,0.789341151714325,0.05127566680312157,outputs/MAIN1000_100_TEST_rough/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_epw1/20260829-232107,240000.0,0.3,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/nsnonbounded_rough.mat
rough,nsnonbounded,7,tune,987,7,3,0.9299269914627075,0.7529404163360596,0.057743679732084274,outputs/MAIN1000_100_TEST_rough/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_epw1/20260830-002040,240000.0,0.3,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/nsnonbounded_rough.mat
rough,nsnonbounded,8,holdout,627,7,3,0.9292308688163757,0.7602472901344299,0.059048641473054886,outputs/MAIN1000_100_TEST_rough/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_epw1/20260829-235226,240000.0,0.3,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/nsnonbounded_rough.mat
rough,nsnonbounded,9,tune,247,7,4,0.9127471446990967,0.8288084864616394,0.055617738515138626,outputs/MAIN1000_100_TEST_rough/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_epw1/20260829-232240,240000.0,0.3,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/nsnonbounded_rough.mat
rough,nsnonbounded,10,holdout,451,11,4,0.911051869392395,0.7893519401550293,0.05339091643691063,outputs/MAIN1000_100_TEST_rough/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_epw1/20260829-233818,240000.0,0.3,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/nsnonbounded_rough.mat
rough,nsnonbounded,11,tune,731,11,5,0.9087241291999817,0.7521150708198547,0.05348945036530495,outputs/MAIN1000_100_TEST_rough/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_epw1/20260830-000016,240000.0,0.3,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/nsnonbounded_rough.mat
rough,nsnonbounded,12,holdout,271,11,5,0.9069061875343323,0.8301573991775513,0.05235672742128372,outputs/MAIN1000_100_TEST_rough/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_epw1/20260829-232414,240000.0,0.3,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/nsnonbounded_rough.mat
rough,nsnonbounded,13,tune,771,11,6,0.9063001871109009,0.7873256206512451,0.05407105013728142,outputs/MAIN1000_100_TEST_rough/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_epw1/20260830-000324,240000.0,0.3,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/nsnonbounded_rough.mat
rough,nsnonbounded,14,holdout,531,11,6,0.906198263168335,0.7538390755653381,0.05250270292162895,outputs/MAIN1000_100_TEST_rough/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_epw1/20260829-234435,240000.0,0.3,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/nsnonbounded_rough.mat
rough,nsnonbounded,15,tune,808,8,7,0.902974545955658,0.829851508140564,0.052975405007600784,outputs/MAIN1000_100_TEST_rough/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_epw1/20260830-000632,240000.0,0.3,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/nsnonbounded_rough.mat
rough,nsnonbounded,16,holdout,427,7,7,0.9025535583496094,0.7807721495628357,0.059181176126003265,outputs/MAIN1000_100_TEST_rough/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_epw1/20260829-233644,240000.0,0.3,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/nsnonbounded_rough.mat
rough,nsnonbounded,17,tune,103,3,8,0.8964285850524902,0.8507787585258484,0.05322214588522911,outputs/MAIN1000_100_TEST_rough/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_epw1/20260829-231143,240000.0,0.3,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/nsnonbounded_rough.mat
rough,nsnonbounded,18,holdout,167,7,8,0.8947455883026123,0.7569449543952942,0.05950058251619339,outputs/MAIN1000_100_TEST_rough/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_epw1/20260829-231625,240000.0,0.3,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/nsnonbounded_rough.mat
rough,nsnonbounded,19,tune,567,7,9,0.8945701718330383,0.7456303238868713,0.05885384604334831,outputs/MAIN1000_100_TEST_rough/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_epw1/20260829-234743,240000.0,0.3,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/nsnonbounded_rough.mat
rough,nsnonbounded,20,holdout,407,7,9,0.8942276835441589,0.7004699110984802,0.06105200573801994,outputs/MAIN1000_100_TEST_rough/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_epw1/20260829-233511,240000.0,0.3,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_rough.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/nsnonbounded_rough.mat
